280	0.008000
281	0.008000
282	0.008000
283	0.014494
284	0.014494
285	0.004706
286	0.004706
287	0.004706
288	0.004894
289	0.008000
290	0.008000
291	0.008000
292	0.014494
293	0.014494
294	0.009600
295	0.004706
296	0.004706
297	0.004706
298	0.004706
299	0.006588
300	0.008000
301	0.014494
302	0.009600
303	0.014494
304	0.009600
305	0.004706
306	0.004706
307	0.004706
308	0.004706
309	0.004988
310	0.014494
311	0.004706
312	0.014494
313	0.014494
314	0.004706
315	0.009600
316	0.004706
317	0.004706
318	0.004706
319	0.014494
320	0.004706
321	0.009600
322	0.014494
323	0.009600
324	0.009600
325	0.009600
326	0.004706
327	0.004706
328	0.009600
329	0.009600
330	0.004705
331	0.009600
332	0.009600
333	0.009600
334	0.014495
335	0.009600
336	0.009600
337	0.004705
338	0.004706
339	0.009600
340	0.009600
341	0.004706
342	0.009600
343	0.009600
344	0.009600
345	0.009600
346	0.014494
347	0.009600
348	0.009600
349	0.004706
350	0.004706
351	0.009600
352	0.009600
353	0.009600
354	0.004706
355	0.009600
356	0.009600
357	0.009600
358	0.009600
359	0.009600
360	0.009600
362	0.004800
363	0.004706
364	0.009600
365	0.009600
366	0.009600
367	0.004706
368	0.009600
369	0.009600
370	0.009600
371	0.009600
372	0.004706
373	0.009600
374	0.009600
375	0.009600
376	0.004705
377	0.009600
378	0.009600
379	0.004706
380	0.004706
381	0.004706
382	0.004706
383	0.004706
384	0.004706
385	0.004706
386	0.004706
387	0.004705
388	0.004706
389	0.004706
390	0.004706
391	0.005459
392	0.014494
393	0.004706
394	0.004800
395	0.008000
396	0.008000
397	0.008000
398	0.008000
399	0.008000
400	0.008000
401	0.014494
402	0.014494
403	0.004706
404	0.004706
405	0.004706
406	0.004894
407	0.008000
408	0.008000
409	0.008000
410	0.014494
411	0.009600
412	0.014494
413	0.004706
414	0.004706
415	0.004706
416	0.004706
417	0.006588
418	0.008000
419	0.014494
420	0.004706
421	0.014494
422	0.014494
423	0.004706
424	0.004706
425	0.004706
426	0.004706
427	0.004988
428	0.014494
429	0.004706
430	0.009600
431	0.014494
432	0.009600
433	0.009600
434	0.004706
435	0.004706
436	0.004706
437	0.014494
438	0.004706
439	0.009600
440	0.009600
441	0.009600
442	0.009600
443	0.014494
444	0.004706
445	0.004706
446	0.009600
447	0.009600
448	0.004705
449	0.009600
450	0.009600
451	0.009600
452	0.009600
453	0.004706
454	0.014494
455	0.009600
456	0.004706
457	0.009600
458	0.009600
459	0.004706
460	0.009600
461	0.009600
462	0.009600
463	0.009600
464	0.004706
465	0.009600
466	0.009600
467	0.014494
468	0.004706
469	0.009600
470	0.009600
471	0.009600
472	0.004706
473	0.009600
474	0.009600
475	0.009600
476	0.004706
477	0.009600
478	0.009600
479	0.009600
481	0.007247
482	0.009600
483	0.009600
484	0.009600
485	0.004706
486	0.009600
487	0.009600
488	0.004706
489	0.004706
490	0.004705
491	0.004706
492	0.004706
493	0.004706
494	0.004706
495	0.004706
496	0.004706
497	0.004706
498	0.004706
499	0.004705
500	0.005177
501	0.008000
502	0.008000
503	0.008000
504	0.008000
505	0.008000
506	0.008000
507	0.008000
508	0.008000
509	0.008000
510	0.008000
511	0.008000
512	0.008000
513	0.008000
514	0.008000
515	0.008000
516	0.008000
517	0.008000
518	0.008000
519	0.008000
520	0.008000
521	0.008000
522	0.008000
523	0.008000
524	0.008000
525	0.008000
526	0.008000
527	0.008000
528	0.008000
529	0.008000
530	0.008000
531	0.008000
532	0.008000
533	0.008000
534	0.008000
535	0.008000
536	0.008000
537	0.008000
538	0.008000
539	0.008000
540	0.008000
541	0.008000
542	0.008000
543	0.008000
544	0.008000
545	0.008000
546	0.008000
547	0.008000
548	0.008000
549	0.008000
No packets found
